(1, 1194, 110,0.460623), 
(1, 1595, 110,0.631467), 
(1, 1399, 110,0.511076), 
(1, 1571, 110,0.563394), 
(1, 1507, 110,0.665218), 
(1, 1613, 110,0.622998), 
(1, 1372, 110,0.543957), 
(1, 1345, 110,0.522579), 
(1, 1619, 110,0.684556), 
(1, 1770, 110,0.708153), 
(1, 1580, 110,0.593438), 
(1, 1449, 110,0.544456), 
(1, 1911, 110,0.697781), 
(1, 1881, 110,0.708103), 
(1, 1435, 110,0.546233), 
(1, 1813, 110,0.696165), 
(1, 2294, 110,0.897518), 
(1, 1910, 110,0.718502), 
(1, 1802, 110,0.733724), 
(1, 1239, 110,0.472210), 
(1, 1555, 110,0.601425), 
(1, 1498, 110,0.581402), 
(1, 1473, 110,0.547495), 
(1, 1537, 110,0.608736), 
(1, 1433, 110,0.523199), 
(1, 1569, 110,0.599497), 
(1, 1623, 110,0.619950), 
(1, 1733, 110,0.666647), 
(1, 1547, 110,0.563428), 
(1, 1260, 110,0.508281), 
(1, 1755, 110,0.661537), 
(1, 1446, 110,0.603461), 
(1, 1226, 110,0.576464), 
(1, 1251, 110,0.485763), 
(1, 1463, 110,0.534124), 
(1, 1328, 120,0.641769), 
(1, 1601, 120,0.716485), 
(1, 1734, 120,0.764730), 
(1, 1703, 120,0.773188), 
(1, 2154, 120,0.956361), 
(1, 2060, 120,0.922579), 
(1, 2142, 120,0.913378), 
(1, 2041, 120,0.944702), 
(1, 1779, 120,0.804844), 
(1, 1754, 120,0.730094), 
(1, 1788, 120,0.921190), 
(1, 1790, 120,0.749943), 
(1, 1640, 120,0.765554), 
(1, 1868, 120,0.818712), 
(1, 1899, 120,0.778401), 
(1, 1644, 120,0.737099), 
(1, 1720, 120,0.812694), 
(1, 1767, 120,0.831212), 
(1, 1556, 120,0.655955), 
(1, 1724, 120,0.760150), 
(1, 1735, 120,0.733824), 
(1, 1770, 120,0.797784), 
(1, 1657, 120,0.885700), 
(1, 1865, 120,0.850235), 
(1, 1995, 120,0.862130), 
(1, 1995, 120,0.882769), 
(1, 2023, 120,0.841239), 
(1, 1441, 120,0.677909), 
(1, 1609, 120,0.744692), 
(1, 1901, 120,0.844438), 
(1, 1867, 120,0.849092), 
(1, 1800, 120,0.742563), 
(1, 1751, 120,0.788868), 
(1, 1452, 120,0.658995), 
(1, 1944, 120,0.887035), 
(1, 2017, 120,0.827111), 
(1, 1957, 120,0.952164), 
(1, 1969, 120,0.863165), 
(1, 2152, 120,0.979769), 
(1, 1805, 120,0.846799), 
(1, 1910, 120,0.852568), 
(1, 2338, 130,1.168338), 
(1, 2570, 130,1.299845), 
(1, 2021, 130,1.044986), 
(1, 2085, 130,1.033713), 
(1, 2419, 130,1.216137), 
(1, 1838, 130,0.981353), 
(1, 2351, 130,1.254737), 
(1, 2461, 130,1.376288), 
(1, 1517, 130,0.741954), 
(1, 2280, 130,1.186736), 
(1, 2534, 130,1.315638), 
(1, 2450, 130,1.231233), 
(1, 1897, 130,0.999111), 
(1, 2529, 130,1.346875), 
(1, 2129, 130,1.139987), 
(1, 2007, 130,1.042416), 
(1, 2248, 130,1.153962), 
(1, 2419, 130,1.350146), 
(1, 2561, 130,1.264670), 
(1, 2291, 130,1.216796), 
(1, 1808, 130,0.918286), 
(1, 2098, 130,1.155598), 
(1, 1724, 130,0.855606), 
(1, 2454, 130,1.229845), 
(1, 2489, 130,1.328798), 
